transaction_id,user_id,transaction_date,plan_name,amount,currency,payment_method,status,failure_reason,retry_count
TXN-U-08552-2025-04-06,U-08552,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08557-2025-04-06,U-08557,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08566-2025-04-06,U-08566,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08574-2025-04-06,U-08574,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08601-2025-04-06,U-08601,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08617-2025-04-06,U-08617,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08620-2025-04-06,U-08620,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08626-2025-04-06,U-08626,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08627-2025-04-06,U-08627,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08641-2025-04-06,U-08641,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09289-2025-04-06-RES,U-09289,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11525-2025-04-06,U-11525,2025-04-06,annual_pro,199000,KRW,card,completed,,0
TXN-U-11527-2025-04-06,U-11527,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11529-2025-04-06,U-11529,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11534-2025-04-06,U-11534,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11535-2025-04-06-F,U-11535,2025-04-06,monthly_basic,9900,KRW,card,failed,bank_timeout,0
TXN-U-11539-2025-04-06,U-11539,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11540-2025-04-06,U-11540,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11549-2025-04-06,U-11549,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11552-2025-04-06,U-11552,2025-04-06,annual_pro,199000,KRW,card,completed,,0
TXN-U-11554-2025-04-06,U-11554,2025-04-06,annual_pro,199000,KRW,card,completed,,0
TXN-U-11555-2025-04-06,U-11555,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11567-2025-04-06,U-11567,2025-04-06,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11568-2025-04-06,U-11568,2025-04-06,annual_basic,99000,KRW,card,completed,,0
TXN-U-11571-2025-04-06,U-11571,2025-04-06,annual_basic,99000,KRW,card,completed,,0
TXN-U-11579-2025-04-06,U-11579,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11585-2025-04-06,U-11585,2025-04-06,annual_pro,199000,KRW,card,completed,,0
TXN-U-11593-2025-04-06,U-11593,2025-04-06,annual_pro,199000,KRW,card,completed,,0
TXN-U-11603-2025-04-06,U-11603,2025-04-06,annual_basic,99000,KRW,card,completed,,0
TXN-U-11616-2025-04-06,U-11616,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11619-2025-04-06,U-11619,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11623-2025-04-06,U-11623,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11629-2025-04-06,U-11629,2025-04-06,monthly_basic,9900,KRW,card,completed,,0
TXN-U-01170-2025-04-07-RES,U-01170,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-01620-2025-04-07,U-01620,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02152-2025-04-07-RES,U-02152,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02545-2025-04-07,U-02545,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02778-2025-04-07-RES,U-02778,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03251-2025-04-07-RES,U-03251,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03494-2025-04-07-RES,U-03494,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03964-2025-04-07,U-03964,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04130-2025-04-07,U-04130,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-04148-2025-04-07-RES,U-04148,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04607-2025-04-07-RES,U-04607,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04674-2025-04-07-RES,U-04674,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04865-2025-04-07-RES,U-04865,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06341-2025-04-07,U-06341,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06355-2025-04-07,U-06355,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06357-2025-04-07,U-06357,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06361-2025-04-07,U-06361,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06372-2025-04-07,U-06372,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06384-2025-04-07,U-06384,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06386-2025-04-07,U-06386,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08652-2025-04-07,U-08652,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08653-2025-04-07,U-08653,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08668-2025-04-07-F,U-08668,2025-04-07,monthly_pro,19900,KRW,card,failed,expired_card,0
TXN-U-08668-2025-04-07-R,U-08668,2025-04-08,monthly_pro,19900,KRW,card,completed,,1
TXN-U-08671-2025-04-07,U-08671,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08672-2025-04-07,U-08672,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08676-2025-04-07,U-08676,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08679-2025-04-07,U-08679,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08694-2025-04-07,U-08694,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08716-2025-04-07,U-08716,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08718-2025-04-07,U-08718,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08722-2025-04-07-F,U-08722,2025-04-07,monthly_basic,9900,KRW,card,failed,bank_timeout,0
TXN-U-08722-2025-04-07-R,U-08722,2025-04-08,monthly_basic,9900,KRW,card,completed,,1
TXN-U-08725-2025-04-07,U-08725,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08734-2025-04-07,U-08734,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08737-2025-04-07,U-08737,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08914-2025-04-07-RES,U-08914,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09425-2025-04-07-RES,U-09425,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11635-2025-04-07,U-11635,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11643-2025-04-07,U-11643,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11646-2025-04-07,U-11646,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11648-2025-04-07,U-11648,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11651-2025-04-07,U-11651,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11654-2025-04-07,U-11654,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11655-2025-04-07,U-11655,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11656-2025-04-07,U-11656,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11660-2025-04-07,U-11660,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11661-2025-04-07,U-11661,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11663-2025-04-07,U-11663,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11672-2025-04-07,U-11672,2025-04-07,annual_pro,199000,KRW,card,completed,,0
TXN-U-11673-2025-04-07,U-11673,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11678-2025-04-07,U-11678,2025-04-07,annual_pro,199000,KRW,card,completed,,0
TXN-U-11682-2025-04-07,U-11682,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11684-2025-04-07,U-11684,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11685-2025-04-07,U-11685,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11689-2025-04-07,U-11689,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11692-2025-04-07,U-11692,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11701-2025-04-07,U-11701,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11703-2025-04-07,U-11703,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11704-2025-04-07,U-11704,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11705-2025-04-07,U-11705,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11710-2025-04-07,U-11710,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11719-2025-04-07,U-11719,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11720-2025-04-07,U-11720,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11727-2025-04-07,U-11727,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11728-2025-04-07,U-11728,2025-04-07,annual_pro,199000,KRW,card,completed,,0
TXN-U-11731-2025-04-07,U-11731,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11734-2025-04-07-F,U-11734,2025-04-07,annual_basic,99000,KRW,card,failed,card_declined,0
TXN-U-11734-2025-04-07-R,U-11734,2025-04-08,annual_basic,99000,KRW,card,completed,,1
TXN-U-11735-2025-04-07,U-11735,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11736-2025-04-07,U-11736,2025-04-07,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11742-2025-04-07,U-11742,2025-04-07,annual_basic,99000,KRW,card,completed,,0
TXN-U-11747-2025-04-07,U-11747,2025-04-07,monthly_pro,19900,KRW,card,completed,,0
TXN-U-00008-2025-04-08-RES,U-00008,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00452-2025-04-08-RES,U-00452,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00542-2025-04-08,U-00542,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-01736-2025-04-08-RES,U-01736,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02275-2025-04-08-F,U-02275,2025-04-08,monthly_pro,19900,KRW,card,failed,card_declined,0
TXN-U-02275-2025-04-08-R,U-02275,2025-04-09,monthly_pro,19900,KRW,card,completed,,1
TXN-U-02602-2025-04-08,U-02602,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02748-2025-04-08-RES,U-02748,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02967-2025-04-08,U-02967,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-03308-2025-04-08-RES,U-03308,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03928-2025-04-08-RES,U-03928,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04135-2025-04-08,U-04135,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-04264-2025-04-08,U-04264,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-04895-2025-04-08-RES,U-04895,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06088-2025-04-08-RES,U-06088,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06389-2025-04-08,U-06389,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06415-2025-04-08,U-06415,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06416-2025-04-08,U-06416,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06429-2025-04-08,U-06429,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06450-2025-04-08,U-06450,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06484-2025-04-08-RES,U-06484,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06835-2025-04-08-RES,U-06835,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-07376-2025-04-08-RES,U-07376,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-07621-2025-04-08-RES,U-07621,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08041-2025-04-08-RES,U-08041,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08470-2025-04-08-RES,U-08470,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08740-2025-04-08,U-08740,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08749-2025-04-08,U-08749,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08751-2025-04-08,U-08751,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08778-2025-04-08-F,U-08778,2025-04-08,monthly_pro,19900,KRW,card,failed,insufficient_funds,0
TXN-U-08778-2025-04-08-R,U-08778,2025-04-09,monthly_pro,19900,KRW,card,completed,,1
TXN-U-08781-2025-04-08-F,U-08781,2025-04-08,monthly_basic,9900,KRW,card,failed,expired_card,0
TXN-U-08781-2025-04-08-R,U-08781,2025-04-09,monthly_basic,9900,KRW,card,completed,,1
TXN-U-08782-2025-04-08,U-08782,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08783-2025-04-08,U-08783,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08785-2025-04-08,U-08785,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08788-2025-04-08,U-08788,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08793-2025-04-08,U-08793,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08794-2025-04-08,U-08794,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08797-2025-04-08,U-08797,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08799-2025-04-08-F,U-08799,2025-04-08,monthly_pro,19900,KRW,card,failed,card_declined,0
TXN-U-08799-2025-04-08-R,U-08799,2025-04-09,monthly_pro,19900,KRW,card,completed,,1
TXN-U-08802-2025-04-08,U-08802,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08811-2025-04-08,U-08811,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08813-2025-04-08,U-08813,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09753-2025-04-08-RES,U-09753,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11749-2025-04-08,U-11749,2025-04-08,annual_basic,99000,KRW,card,completed,,0
TXN-U-11753-2025-04-08,U-11753,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11755-2025-04-08,U-11755,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11756-2025-04-08,U-11756,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11757-2025-04-08,U-11757,2025-04-08,annual_pro,199000,KRW,card,completed,,0
TXN-U-11764-2025-04-08,U-11764,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11777-2025-04-08,U-11777,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11786-2025-04-08,U-11786,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11788-2025-04-08,U-11788,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11790-2025-04-08-F,U-11790,2025-04-08,monthly_pro,19900,KRW,card,failed,network_error,0
TXN-U-11790-2025-04-08-R,U-11790,2025-04-09,monthly_pro,19900,KRW,card,completed,,1
TXN-U-11796-2025-04-08,U-11796,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11805-2025-04-08,U-11805,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11807-2025-04-08,U-11807,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11811-2025-04-08,U-11811,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11813-2025-04-08-F,U-11813,2025-04-08,monthly_basic,9900,KRW,card,failed,insufficient_funds,0
TXN-U-11813-2025-04-08-R,U-11813,2025-04-09,monthly_basic,9900,KRW,card,completed,,1
TXN-U-11817-2025-04-08,U-11817,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11818-2025-04-08,U-11818,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11824-2025-04-08,U-11824,2025-04-08,annual_pro,199000,KRW,card,completed,,0
TXN-U-11825-2025-04-08,U-11825,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11831-2025-04-08,U-11831,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11833-2025-04-08,U-11833,2025-04-08,annual_basic,99000,KRW,card,completed,,0
TXN-U-11834-2025-04-08,U-11834,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11836-2025-04-08,U-11836,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11837-2025-04-08,U-11837,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11838-2025-04-08,U-11838,2025-04-08,annual_basic,99000,KRW,card,completed,,0
TXN-U-11842-2025-04-08,U-11842,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11850-2025-04-08,U-11850,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11853-2025-04-08,U-11853,2025-04-08,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11854-2025-04-08,U-11854,2025-04-08,annual_basic,99000,KRW,card,completed,,0
TXN-U-11860-2025-04-08,U-11860,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11862-2025-04-08,U-11862,2025-04-08,annual_basic,99000,KRW,card,completed,,0
TXN-U-11863-2025-04-08,U-11863,2025-04-08,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00221-2025-04-09,U-00221,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00903-2025-04-09-RES,U-00903,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-01828-2025-04-09-RES,U-01828,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-01902-2025-04-09-RES,U-01902,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02012-2025-04-09,U-02012,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03977-2025-04-09-RES,U-03977,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04124-2025-04-09-RES,U-04124,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04196-2025-04-09-RES,U-04196,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06454-2025-04-09,U-06454,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06457-2025-04-09,U-06457,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06461-2025-04-09,U-06461,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06469-2025-04-09,U-06469,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06475-2025-04-09,U-06475,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06478-2025-04-09,U-06478,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06491-2025-04-09-F,U-06491,2025-04-09,monthly_pro,19900,KRW,card,failed,network_error,0
TXN-U-06491-2025-04-09-R,U-06491,2025-04-10,monthly_pro,19900,KRW,card,completed,,1
TXN-U-06505-2025-04-09,U-06505,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06508-2025-04-09,U-06508,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06518-2025-04-09,U-06518,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06521-2025-04-09,U-06521,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06693-2025-04-09-RES,U-06693,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-07289-2025-04-09-RES,U-07289,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08405-2025-04-09-RES,U-08405,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08846-2025-04-09,U-08846,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08855-2025-04-09,U-08855,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08858-2025-04-09,U-08858,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08864-2025-04-09,U-08864,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08865-2025-04-09,U-08865,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08878-2025-04-09,U-08878,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08892-2025-04-09,U-08892,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08899-2025-04-09,U-08899,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-08904-2025-04-09,U-08904,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08909-2025-04-09,U-08909,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08915-2025-04-09,U-08915,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08919-2025-04-09-F,U-08919,2025-04-09,monthly_basic,9900,KRW,card,failed,insufficient_funds,0
TXN-U-08919-2025-04-09-R,U-08919,2025-04-10,monthly_basic,9900,KRW,card,completed,,1
TXN-U-09137-2025-04-09-RES,U-09137,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09393-2025-04-09-RES,U-09393,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09415-2025-04-09-RES,U-09415,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11866-2025-04-09-F,U-11866,2025-04-09,annual_basic,99000,KRW,card,failed,insufficient_funds,0
TXN-U-11867-2025-04-09,U-11867,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11874-2025-04-09-F,U-11874,2025-04-09,annual_basic,99000,KRW,card,failed,insufficient_funds,0
TXN-U-11875-2025-04-09,U-11875,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11878-2025-04-09,U-11878,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11885-2025-04-09,U-11885,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11888-2025-04-09,U-11888,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11889-2025-04-09,U-11889,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11891-2025-04-09,U-11891,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11893-2025-04-09,U-11893,2025-04-09,annual_pro,199000,KRW,card,completed,,0
TXN-U-11894-2025-04-09,U-11894,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11895-2025-04-09,U-11895,2025-04-09,annual_pro,199000,KRW,card,completed,,0
TXN-U-11899-2025-04-09,U-11899,2025-04-09,annual_pro,199000,KRW,card,completed,,0
TXN-U-11908-2025-04-09,U-11908,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11909-2025-04-09,U-11909,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11911-2025-04-09,U-11911,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11913-2025-04-09,U-11913,2025-04-09,annual_pro,199000,KRW,card,completed,,0
TXN-U-11914-2025-04-09-F,U-11914,2025-04-09,monthly_basic,9900,KRW,card,failed,insufficient_funds,0
TXN-U-11914-2025-04-09-R,U-11914,2025-04-10,monthly_basic,9900,KRW,card,completed,,1
TXN-U-11918-2025-04-09,U-11918,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11920-2025-04-09,U-11920,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11921-2025-04-09,U-11921,2025-04-09,annual_pro,199000,KRW,card,completed,,0
TXN-U-11927-2025-04-09,U-11927,2025-04-09,monthly_pro,19900,KRW,card,completed,,0
TXN-U-11929-2025-04-09,U-11929,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11932-2025-04-09,U-11932,2025-04-09,annual_pro,199000,KRW,card,completed,,0
TXN-U-11937-2025-04-09,U-11937,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11940-2025-04-09,U-11940,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11941-2025-04-09,U-11941,2025-04-09,annual_pro,199000,KRW,card,completed,,0
TXN-U-11945-2025-04-09,U-11945,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11949-2025-04-09,U-11949,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11952-2025-04-09,U-11952,2025-04-09,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11956-2025-04-09,U-11956,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-11960-2025-04-09,U-11960,2025-04-09,annual_basic,99000,KRW,card,completed,,0
TXN-U-00825-2025-04-10,U-00825,2025-04-10,monthly_pro,19900,KRW,card,completed,,0
TXN-U-01613-2025-04-10-RES,U-01613,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-01723-2025-04-10-RES,U-01723,2025-04-10,annual_basic,99000,KRW,card,completed,,0
TXN-U-03351-2025-04-10-RES,U-03351,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04357-2025-04-10-RES,U-04357,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04371-2025-04-10-RES,U-04371,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-05213-2025-04-10-RES,U-05213,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06526-2025-04-10,U-06526,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06532-2025-04-10,U-06532,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06533-2025-04-10,U-06533,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06542-2025-04-10,U-06542,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06553-2025-04-10,U-06553,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06569-2025-04-10,U-06569,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06585-2025-04-10,U-06585,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06598-2025-04-10,U-06598,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06609-2025-04-10-RES,U-06609,2025-04-10,monthly_basic,9900,KRW,card,completed,,0
