push_id,user_id,campaign_id,sent_at,push_type,title,opened,opened_at
PUSH-c02c3da8,U-03207,CMP-003,2025-04-23T18:08:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-9c5da669,U-03521,CMP-009,2025-04-23T14:26:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-d976d61e,U-03634,CMP-010,2025-04-23T20:30:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-a495fdc5,U-03635,CMP-008,2025-04-23T10:07:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-88305b28,U-03654,,2025-04-23T14:31:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-f3ef1b7f,U-03677,CMP-010,2025-04-23T20:50:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-985c547c,U-03700,CMP-010,2025-04-23T12:01:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-0d30ca53,U-04094,,2025-04-23T10:57:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-04-23T12:50:00
PUSH-d0580703,U-04240,CMP-001,2025-04-23T18:50:00,system,새로운 기능이 추가됐어요,False,
PUSH-2977e957,U-04584,CMP-009,2025-04-23T10:52:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-23T12:43:00
PUSH-0af753a1,U-04667,CMP-009,2025-04-23T12:42:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-d44dd45a,U-04705,,2025-04-23T12:05:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-f9dbd43a,U-04871,CMP-010,2025-04-23T18:48:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-8006c4f3,U-05187,CMP-009,2025-04-23T12:04:00,system,새로운 기능이 추가됐어요,False,
PUSH-f70e9498,U-05233,CMP-010,2025-04-23T14:09:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-435595f6,U-05600,CMP-009,2025-04-23T18:22:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-04-23T18:30:00
PUSH-93059971,U-05865,CMP-011,2025-04-23T18:43:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-5aa04106,U-05971,CMP-009,2025-04-23T12:13:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-ea0ad7d6,U-06302,CMP-009,2025-04-23T14:54:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-d7a8f8ea,U-06327,,2025-04-23T14:43:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-d0f104f3,U-06658,CMP-003,2025-04-23T20:40:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-63cfa80c,U-06710,,2025-04-23T14:11:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-2b718f3e,U-07110,CMP-008,2025-04-23T12:56:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-04-23T13:57:00
PUSH-5e8c4350,U-07124,CMP-009,2025-04-23T20:19:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-ec165cec,U-07218,CMP-010,2025-04-23T12:18:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-85b46012,U-07230,CMP-010,2025-04-23T10:03:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-885bc1ac,U-07449,CMP-002,2025-04-23T14:28:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-404bc9a2,U-07508,CMP-009,2025-04-23T20:26:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-2313a44e,U-07620,CMP-009,2025-04-23T18:17:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-23T19:51:00
PUSH-a8614abe,U-07629,CMP-007,2025-04-23T12:58:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-43aa8901,U-07638,,2025-04-23T14:21:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-04-23T15:52:00
PUSH-1058453b,U-07727,CMP-009,2025-04-23T20:22:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-4ad74bb5,U-07796,,2025-04-23T18:45:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-a8e47431,U-08027,CMP-010,2025-04-23T20:50:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-5d034928,U-08086,,2025-04-23T20:44:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-461a5b0c,U-08193,CMP-010,2025-04-23T20:11:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-23T21:10:00
PUSH-a83f5a5a,U-08329,CMP-001,2025-04-23T20:09:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-6578776e,U-08617,,2025-04-23T10:19:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-2c609889,U-08830,,2025-04-23T10:02:00,re_engagement,스타티에서 배움을 이어가세요,True,2025-04-23T10:43:00
PUSH-bffde2d0,U-08866,CMP-011,2025-04-23T14:30:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-c859c18d,U-09988,CMP-007,2025-04-23T18:48:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-0e68fcd5,U-09991,,2025-04-23T10:59:00,system,강의 업데이트 알림,False,
PUSH-0301cbd7,U-10001,,2025-04-23T12:53:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-603efffb,U-10002,,2025-04-23T18:06:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-e0c7702b,U-10036,CMP-011,2025-04-23T10:29:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-0ddd16bd,U-10072,CMP-009,2025-04-23T12:52:00,system,새로운 기능이 추가됐어요,False,
PUSH-e1233c58,U-10477,CMP-001,2025-04-23T20:04:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-f4fa3541,U-10614,CMP-010,2025-04-23T14:37:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-b9265dee,U-10667,CMP-002,2025-04-23T12:12:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-dd1cf097,U-10671,CMP-009,2025-04-23T18:02:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-95d984e4,U-10712,CMP-001,2025-04-23T20:17:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-3b372963,U-10822,CMP-002,2025-04-23T20:14:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-baf62502,U-10983,,2025-04-23T12:37:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-37ef386f,U-11184,,2025-04-23T12:31:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-d385f4de,U-11360,CMP-008,2025-04-23T18:35:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-668f67cd,U-11554,CMP-003,2025-04-23T12:35:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-101d6e9a,U-11727,CMP-011,2025-04-23T12:42:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-ac73d32e,U-11755,CMP-007,2025-04-23T20:14:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-209d37b2,U-11932,,2025-04-23T10:22:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-04-23T11:42:00
PUSH-9143cfb9,U-11994,CMP-001,2025-04-23T20:13:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-35339bde,U-12161,CMP-008,2025-04-23T18:28:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-8e1f8cd1,U-12509,CMP-001,2025-04-23T10:14:00,system,강의 업데이트 알림,False,
PUSH-6638ab4b,U-12553,,2025-04-23T10:09:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-04-23T11:14:00
PUSH-b62eea6b,U-12562,CMP-013,2025-04-23T20:09:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-04-23T21:44:00
PUSH-1d1ebd8d,U-12623,,2025-04-23T20:48:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-29d6d944,U-12697,,2025-04-23T18:27:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-ad17f225,U-12767,CMP-010,2025-04-23T20:46:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-da855550,U-12845,CMP-010,2025-04-23T12:20:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-02fa2881,U-13104,,2025-04-23T20:51:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-04-23T21:00:00
PUSH-112bce39,U-13266,CMP-011,2025-04-23T20:03:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-04-23T20:45:00
PUSH-54963585,U-13455,CMP-010,2025-04-23T18:49:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-a5a51f8c,U-13617,CMP-003,2025-04-23T20:45:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-3f0da604,U-13680,CMP-009,2025-04-23T20:58:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-4d83002d,U-13830,CMP-008,2025-04-23T12:41:00,system,새로운 기능이 추가됐어요,True,2025-04-23T14:17:00
PUSH-910c53a7,U-13997,CMP-008,2025-04-23T18:56:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-0e619ed0,U-14077,CMP-011,2025-04-23T20:10:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-e9d60398,U-14081,CMP-008,2025-04-23T20:16:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-5f7313e3,U-14219,CMP-011,2025-04-23T14:03:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-69a85f7c,U-14227,CMP-011,2025-04-23T20:32:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-610ff473,U-14246,,2025-04-23T10:35:00,system,새로운 기능이 추가됐어요,False,
PUSH-d3ce1288,U-14287,CMP-010,2025-04-23T20:40:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-04-23T22:18:00
PUSH-978f3ca3,U-14387,CMP-007,2025-04-23T20:12:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-56ad6108,U-14413,,2025-04-23T10:41:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-c1a0c9d0,U-14418,,2025-04-23T12:59:00,system,새로운 기능이 추가됐어요,False,
PUSH-6e192d50,U-14422,CMP-007,2025-04-23T20:06:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-35a15dd4,U-14451,,2025-04-23T12:07:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-23T12:38:00
PUSH-195fa58a,U-14464,CMP-013,2025-04-23T10:56:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-f58fe15e,U-14481,CMP-011,2025-04-23T12:02:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-f416b2dd,U-14505,CMP-010,2025-04-23T14:51:00,system,새로운 기능이 추가됐어요,True,2025-04-23T15:58:00
PUSH-b1b4bfee,U-14506,CMP-001,2025-04-23T12:00:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-ae13320d,U-14533,,2025-04-23T10:17:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-6863a2de,U-14540,CMP-010,2025-04-23T20:36:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-bb6eda9b,U-00078,,2025-04-24T14:22:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-c1ddb257,U-00167,CMP-009,2025-04-24T20:06:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-3777f6f4,U-00291,CMP-009,2025-04-24T10:19:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-2fb79251,U-00719,,2025-04-24T18:37:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-bf336f3a,U-00732,,2025-04-24T12:21:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-ff9e41fb,U-01048,,2025-04-24T20:53:00,system,강의 업데이트 알림,False,
PUSH-e3e932a3,U-02150,CMP-009,2025-04-24T20:03:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-3824bf7d,U-02294,,2025-04-24T10:12:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-4c7d9f53,U-02301,CMP-009,2025-04-24T14:22:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-7fcb761d,U-02420,,2025-04-24T10:47:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-1421c92e,U-02425,CMP-002,2025-04-24T18:52:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T20:17:00
PUSH-c81e1dec,U-02440,CMP-002,2025-04-24T20:48:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-c805062a,U-02689,CMP-002,2025-04-24T10:32:00,system,새로운 기능이 추가됐어요,False,
PUSH-69451ab7,U-02758,CMP-002,2025-04-24T18:29:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-04-24T19:03:00
PUSH-7b303870,U-02760,CMP-010,2025-04-24T14:48:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-bf1248da,U-02899,CMP-012,2025-04-24T18:37:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T18:48:00
PUSH-9ac3de7a,U-02904,,2025-04-24T14:32:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-9fa9c02d,U-03001,CMP-009,2025-04-24T10:54:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-63ba2f16,U-03089,CMP-002,2025-04-24T10:56:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-d9cc0fd0,U-03260,CMP-001,2025-04-24T14:49:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T14:50:00
PUSH-1f73165b,U-03315,CMP-008,2025-04-24T18:25:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-ade5ddc5,U-03704,CMP-009,2025-04-24T20:14:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-35611130,U-03990,CMP-009,2025-04-24T14:24:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-04-24T15:45:00
PUSH-90b4ce4c,U-04049,CMP-002,2025-04-24T12:05:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-d243a338,U-04723,CMP-001,2025-04-24T20:43:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-9e4ba339,U-04779,CMP-008,2025-04-24T10:40:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-f3a0b0c7,U-04805,CMP-001,2025-04-24T14:58:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-f191df62,U-04877,,2025-04-24T10:49:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-c312f8c9,U-05062,CMP-006,2025-04-24T20:22:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-52f8c856,U-05186,CMP-003,2025-04-24T18:44:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-58a5b672,U-05253,CMP-002,2025-04-24T12:14:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-59c6dd44,U-05324,CMP-010,2025-04-24T20:05:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-661dcd7a,U-05776,CMP-011,2025-04-24T20:21:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-a1e44686,U-05934,CMP-010,2025-04-24T20:51:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-ed980c02,U-06014,CMP-002,2025-04-24T20:26:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T20:27:00
PUSH-6feb5ee9,U-06266,CMP-007,2025-04-24T12:21:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-29e98744,U-06614,CMP-009,2025-04-24T18:28:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-66ca7eca,U-06708,CMP-002,2025-04-24T20:55:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-f4e3230c,U-06947,CMP-002,2025-04-24T10:42:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-07941438,U-07158,CMP-002,2025-04-24T18:23:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-5377e94b,U-07367,CMP-002,2025-04-24T20:27:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T20:49:00
PUSH-5bb80512,U-07452,CMP-009,2025-04-24T18:45:00,system,강의 업데이트 알림,False,
PUSH-ed48636f,U-07493,CMP-002,2025-04-24T18:06:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-24d1a07d,U-07550,CMP-001,2025-04-24T20:44:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-d6379d22,U-07605,,2025-04-24T10:23:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-61f15431,U-07802,CMP-009,2025-04-24T14:41:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-5c48db91,U-07812,CMP-011,2025-04-24T20:06:00,system,새로운 기능이 추가됐어요,False,
PUSH-351c8743,U-07903,CMP-007,2025-04-24T10:18:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T11:00:00
PUSH-f74a695d,U-07975,CMP-010,2025-04-24T18:30:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-5ee6e233,U-08151,CMP-011,2025-04-24T10:14:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-04-24T10:57:00
PUSH-5d2aef66,U-08193,CMP-010,2025-04-24T18:47:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-75e85ece,U-08296,CMP-004,2025-04-24T14:12:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-55337c76,U-08460,CMP-007,2025-04-24T12:46:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-4c108d7d,U-08601,CMP-001,2025-04-24T20:18:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-594efc7b,U-08721,CMP-009,2025-04-24T12:42:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-a0e92e8c,U-08782,CMP-011,2025-04-24T20:52:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-e0db512e,U-08821,CMP-003,2025-04-24T14:07:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-35b2cc98,U-08915,CMP-001,2025-04-24T12:45:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-300336b8,U-08990,CMP-009,2025-04-24T14:38:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-6ee5ee92,U-09062,CMP-011,2025-04-24T18:21:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-9d6a9ccd,U-09065,,2025-04-24T20:25:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-c66af1e8,U-09133,CMP-010,2025-04-24T12:01:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-3a6d2a72,U-09219,CMP-011,2025-04-24T20:22:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-04-24T21:59:00
PUSH-a6af920e,U-09389,,2025-04-24T12:56:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-e90a7da2,U-10042,,2025-04-24T12:34:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-d38dc9a0,U-10060,CMP-008,2025-04-24T12:32:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-b4dfa367,U-10164,CMP-007,2025-04-24T12:28:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-386bfaad,U-10542,CMP-007,2025-04-24T20:55:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-5a69b078,U-10624,CMP-011,2025-04-24T12:55:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-9e42af0e,U-10643,,2025-04-24T14:58:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-62d8cff0,U-10745,CMP-011,2025-04-24T18:54:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-04-24T20:40:00
PUSH-21f811ca,U-10869,CMP-002,2025-04-24T10:04:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-54f7100a,U-10961,CMP-006,2025-04-24T12:48:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-32ed1a20,U-11014,,2025-04-24T18:06:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-f230ece5,U-11057,,2025-04-24T20:06:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-7ae83bf4,U-11161,,2025-04-24T12:52:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-ede2c6f0,U-11508,CMP-010,2025-04-24T18:38:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-1901a430,U-11703,CMP-009,2025-04-24T10:00:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-643261cb,U-12014,CMP-008,2025-04-24T20:46:00,system,새로운 기능이 추가됐어요,False,
PUSH-ab22edd9,U-12023,CMP-001,2025-04-24T14:32:00,system,새로운 기능이 추가됐어요,True,2025-04-24T14:48:00
PUSH-d3a7a4ea,U-12044,CMP-010,2025-04-24T20:21:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T20:58:00
PUSH-458fec9f,U-12250,CMP-009,2025-04-24T14:43:00,system,새로운 기능이 추가됐어요,False,
PUSH-6fe83085,U-12567,CMP-008,2025-04-24T14:36:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-04-24T15:39:00
PUSH-7101e557,U-12673,CMP-011,2025-04-24T14:59:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-80967164,U-12823,CMP-007,2025-04-24T12:29:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-b550b81c,U-13046,CMP-002,2025-04-24T20:09:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-4ef192c6,U-13440,CMP-009,2025-04-24T14:20:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-b7ebb209,U-13605,CMP-008,2025-04-24T14:51:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-0991b7a1,U-13638,,2025-04-24T12:58:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T14:45:00
PUSH-895b4917,U-13693,CMP-009,2025-04-24T18:02:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-9df5845e,U-13725,CMP-001,2025-04-24T20:50:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-3f049794,U-13822,CMP-004,2025-04-24T20:12:00,system,강의 업데이트 알림,False,
PUSH-98507efc,U-13864,CMP-001,2025-04-24T12:11:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-9727ab70,U-13875,CMP-002,2025-04-24T12:16:00,re_engagement,스타티에서 배움을 이어가세요,True,2025-04-24T12:51:00
PUSH-b0ab8bfd,U-13938,CMP-005,2025-04-24T20:06:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-04-24T21:48:00
PUSH-5315a64e,U-14008,CMP-001,2025-04-24T12:17:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-79302018,U-14038,,2025-04-24T12:53:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-d470e20e,U-14042,CMP-007,2025-04-24T12:25:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-0160d6d1,U-14057,CMP-002,2025-04-24T20:23:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-04-24T22:17:00
PUSH-fe0cec4e,U-14083,,2025-04-24T10:17:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-04-24T11:45:00
PUSH-ed82bc41,U-14102,CMP-001,2025-04-24T14:27:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-d6c6dc1a,U-14107,,2025-04-24T10:23:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-04-24T11:34:00
PUSH-83897bf2,U-14143,CMP-011,2025-04-24T12:39:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-04-24T14:13:00
PUSH-a35dc867,U-14202,CMP-005,2025-04-24T18:39:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-d29d6c12,U-14231,CMP-001,2025-04-24T10:02:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-84aa78ec,U-14266,CMP-004,2025-04-24T12:34:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-a00af3d7,U-14300,CMP-009,2025-04-24T14:18:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-76a0dd8f,U-14311,CMP-004,2025-04-24T20:11:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-2afbd009,U-14347,,2025-04-24T20:07:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-83f10a31,U-14376,,2025-04-24T12:49:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-1f3bd0b0,U-14428,CMP-012,2025-04-24T20:28:00,system,새로운 기능이 추가됐어요,False,
PUSH-615d072c,U-14441,CMP-005,2025-04-24T10:30:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-94a44488,U-14450,CMP-002,2025-04-24T18:53:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-4631f50e,U-14453,CMP-009,2025-04-24T12:05:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-04-24T14:00:00
PUSH-8419541f,U-14462,CMP-013,2025-04-24T10:36:00,system,강의 업데이트 알림,False,
PUSH-8846fbb5,U-14468,CMP-001,2025-04-24T20:04:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-04-24T20:43:00
PUSH-b04f16e7,U-14482,CMP-009,2025-04-24T10:46:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-2697f350,U-14487,CMP-012,2025-04-24T18:19:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-bb0f3512,U-14496,,2025-04-24T12:59:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
